id_transacao,data_hora,id_estabelecimento,bandeira_cartao,modalidade,valor,status,id_cliente,sexo,faixa_etaria,renda_estimada,nome_fantasia,categoria,cidade,estado,mes_transacao,valor_acumulado_cliente,valor_acumulado_estabelecimento
trx_9680,2024-10-11 21:00:00,estab_0,Mastercard,débito,351.96,aprovada,cli_163,Feminino,46-60,10k+,da Cunha Santos Ltda.,vestuário,Vargas,TO,10,15275.13,160605.86000000002
trx_9681,2024-01-02 09:00:00,estab_43,Mastercard,débito,217.6,aprovada,cli_132,Masculino,26-35,2k-5k,Silva S/A,mercado,Cavalcanti dos Dourados,MS,1,9476.6,148084.57
trx_9682,2024-03-17 17:00:00,estab_8,Mastercard,crédito,732.62,aprovada,cli_211,Masculino,18-25,5k-10k,Dias - ME,farmácia,da Rocha do Amparo,PB,3,15811.92,155970.75
trx_9683,2024-07-05 17:00:00,estab_4,Hipercard,débito,1252.49,aprovada,cli_403,Feminino,36-45,5k-10k,das Neves,eletrodomésticos,Sampaio,RO,7,11488.06,147643.8
trx_9684,2024-12-17 16:00:00,estab_14,Visa,débito,1432.04,aprovada,cli_180,Feminino,26-35,5k-10k,Moreira,vestuário,Aparecida,AL,12,20094.63,168712.88
trx_9685,2024-02-17 06:00:00,estab_49,Hipercard,débito,198.36,aprovada,cli_255,Feminino,36-45,5k-10k,Barbosa,vestuário,Ferreira da Serra,GO,2,14831.42,151663.18
trx_9686,2024-10-29 13:00:00,estab_8,Hipercard,débito,1235.62,aprovada,cli_360,Feminino,60+,5k-10k,Dias - ME,farmácia,da Rocha do Amparo,PB,10,14631.26,157206.37
trx_9687,2024-08-08 18:00:00,estab_44,Visa,débito,1237.75,aprovada,cli_423,Masculino,26-35,<2k,Casa Grande Garcia - ME,mercado,Cavalcante,MA,8,10847.28,135434.07
trx_9688,2024-10-19 09:00:00,estab_27,Visa,débito,586.52,aprovada,cli_97,Feminino,18-25,5k-10k,Fogaça Mendonça S.A.,mercado,Carvalho do Norte,DF,10,17988.16,135800.94
trx_9689,2024-11-19 19:00:00,estab_12,Hipercard,crédito,169.49,aprovada,cli_358,Feminino,18-25,5k-10k,da Rosa,eletrodomésticos,das Neves,MS,11,17495.59,161842.59
trx_9690,2024-12-22 23:00:00,estab_23,Visa,débito,1485.06,aprovada,cli_123,Masculino,60+,<2k,Souza,restaurante,da Cruz,AM,12,19101.35,145409.33
trx_9691,2024-03-20 17:00:00,estab_44,Mastercard,crédito,985.11,aprovada,cli_177,Masculino,18-25,<2k,Casa Grande Garcia - ME,mercado,Cavalcante,MA,3,11883.720000000001,136419.18
trx_9692,2024-06-28 01:00:00,estab_9,Elo,débito,1473.38,aprovada,cli_329,Feminino,60+,<2k,Machado,eletrodomésticos,da Costa,PA,6,18450.31,166438.58
trx_9693,2024-03-21 22:00:00,estab_41,Visa,crédito,728.06,aprovada,cli_450,Feminino,36-45,5k-10k,Nascimento - ME,restaurante,Dias,SP,3,11476.37,142205.27
trx_9694,2024-06-15 20:00:00,estab_21,Elo,débito,595.81,aprovada,cli_240,Masculino,18-25,<2k,da Mata,eletrodomésticos,Carvalho de Souza,SE,6,14265.81,129246.21
trx_9695,2024-02-25 11:00:00,estab_38,Mastercard,crédito,374.54,aprovada,cli_225,Masculino,60+,10k+,Oliveira,restaurante,Cunha,RJ,2,14590.49,135245.64
trx_9696,2024-11-24 18:00:00,estab_21,Visa,crédito,1475.44,aprovada,cli_162,Feminino,18-25,10k+,da Mata,eletrodomésticos,Carvalho de Souza,SE,11,16766.29,130721.65
trx_9697,2024-07-10 04:00:00,estab_36,Hipercard,débito,383.62,recusada,cli_319,Feminino,18-25,2k-5k,Fernandes,farmácia,Pires de Sampaio,BA,7,14351.89,129317.16
trx_9698,2024-01-15 01:00:00,estab_38,Hipercard,débito,40.53,aprovada,cli_420,Feminino,60+,2k-5k,Oliveira,restaurante,Cunha,RJ,1,7457.17,135286.17
trx_9699,2024-10-21 10:00:00,estab_19,Mastercard,crédito,771.14,recusada,cli_300,Masculino,26-35,5k-10k,Novais Leão S.A.,vestuário,Porto da Serra,AM,10,17764.72,135647.35
trx_9700,2024-11-21 13:00:00,estab_9,Visa,débito,568.69,recusada,cli_492,Masculino,18-25,10k+,Machado,eletrodomésticos,da Costa,PA,11,9849.92,167007.27
trx_9701,2024-05-30 11:00:00,estab_9,Hipercard,débito,395.77,aprovada,cli_293,Feminino,36-45,2k-5k,Machado,eletrodomésticos,da Costa,PA,5,16797.09,167403.04
trx_9702,2024-06-03 04:00:00,estab_25,Visa,débito,953.74,aprovada,cli_365,Masculino,46-60,<2k,Cirino Duarte Ltda.,farmácia,Costela de Araújo,RS,6,17761.76,132717.03
trx_9703,2024-09-11 22:00:00,estab_24,Elo,débito,549.58,aprovada,cli_470,Feminino,18-25,2k-5k,da Cruz Mendes - ME,restaurante,Porto de da Cunha,TO,9,12837.640000000001,138845.19
trx_9704,2024-10-23 01:00:00,estab_27,Hipercard,crédito,606.37,aprovada,cli_356,Feminino,60+,5k-10k,Fogaça Mendonça S.A.,mercado,Carvalho do Norte,DF,10,18469.829999999998,136407.31
trx_9705,2024-04-21 09:00:00,estab_12,Mastercard,débito,39.45,aprovada,cli_340,Feminino,60+,10k+,da Rosa,eletrodomésticos,das Neves,MS,4,10469.85,161882.04
trx_9706,2024-03-29 10:00:00,estab_14,Hipercard,débito,885.66,aprovada,cli_154,Feminino,36-45,5k-10k,Moreira,vestuário,Aparecida,AL,3,20979.5,169598.54
trx_9707,2024-10-22 02:00:00,estab_5,Mastercard,débito,187.5,aprovada,cli_247,Feminino,60+,10k+,Carvalho S.A.,mercado,Alves,AP,10,17212.82,142533.74
trx_9708,2024-12-09 18:00:00,estab_11,Mastercard,débito,324.64,aprovada,cli_192,Masculino,26-35,2k-5k,Cirino Cirino e Filhos,farmácia,Câmara do Campo,BA,12,11901.039999999999,132038.5
trx_9709,2024-03-26 22:00:00,estab_18,Elo,crédito,1077.09,aprovada,cli_72,Feminino,26-35,<2k,Rodrigues Guerra e Filhos,restaurante,Lopes,PB,3,9134.37,151093.44
trx_9710,2024-02-22 06:00:00,estab_31,Elo,débito,473.3,aprovada,cli_258,Feminino,26-35,10k+,Ferreira Ltda.,vestuário,Fogaça,PA,2,13229.04,152507.14
trx_9711,2024-06-02 16:00:00,estab_10,Mastercard,débito,249.0,recusada,cli_314,Masculino,36-45,5k-10k,da Luz,vestuário,Teixeira,TO,6,17356.0,123342.94
trx_9712,2024-06-05 04:00:00,estab_37,Hipercard,débito,868.25,aprovada,cli_229,Feminino,46-60,5k-10k,Aparecida,eletrodomésticos,Andrade de Pires,PB,6,21585.87,155907.81
trx_9713,2024-09-21 06:00:00,estab_32,Mastercard,crédito,326.28,aprovada,cli_99,Masculino,26-35,<2k,Monteiro Novais - EI,vestuário,Rios,BA,9,14536.02,143111.44
trx_9714,2024-06-21 02:00:00,estab_1,Visa,débito,410.11,aprovada,cli_225,Masculino,60+,10k+,Pacheco Costela S/A,eletrodomésticos,das Neves de Lopes,MA,6,15000.6,144647.34
trx_9715,2024-06-26 09:00:00,estab_14,Visa,crédito,933.9,aprovada,cli_29,Feminino,60+,<2k,Moreira,vestuário,Aparecida,AL,6,15473.369999999999,170532.44
trx_9716,2024-05-06 05:00:00,estab_35,Hipercard,débito,1111.09,estornada,cli_222,Feminino,36-45,5k-10k,Rodrigues,eletrodomésticos,Cavalcanti de Cunha,TO,5,12778.67,154853.73
trx_9717,2024-04-28 14:00:00,estab_4,Hipercard,débito,1110.79,aprovada,cli_221,Masculino,26-35,10k+,das Neves,eletrodomésticos,Sampaio,RO,4,21277.87,148754.59
trx_9718,2024-12-26 22:00:00,estab_14,Elo,crédito,725.95,aprovada,cli_15,Feminino,60+,2k-5k,Moreira,vestuário,Aparecida,AL,12,13780.62,171258.39
trx_9719,2024-06-17 03:00:00,estab_42,Visa,crédito,684.17,aprovada,cli_284,Masculino,18-25,5k-10k,Vieira,vestuário,Araújo do Sul,BA,6,15678.54,125485.22
trx_9720,2024-04-30 19:00:00,estab_9,Mastercard,débito,1182.53,aprovada,cli_453,Masculino,60+,<2k,Machado,eletrodomésticos,da Costa,PA,4,10833.72,168585.57
trx_9721,2024-07-04 03:00:00,estab_16,Mastercard,débito,293.59,aprovada,cli_205,Feminino,60+,<2k,Sales - EI,vestuário,Mendonça das Pedras,SE,7,10598.15,152423.42
trx_9722,2024-07-18 13:00:00,estab_33,Visa,débito,232.54,recusada,cli_457,Masculino,36-45,10k+,Barros,restaurante,Rocha,GO,7,20324.79,154601.72
trx_9723,2024-02-08 00:00:00,estab_23,Visa,débito,998.72,aprovada,cli_215,Masculino,46-60,10k+,Souza,restaurante,da Cruz,AM,2,9663.09,146408.05
trx_9724,2024-06-25 18:00:00,estab_9,Elo,débito,617.21,aprovada,cli_99,Masculino,26-35,<2k,Machado,eletrodomésticos,da Costa,PA,6,15153.23,169202.78
trx_9725,2024-11-10 05:00:00,estab_29,Visa,crédito,1066.45,aprovada,cli_23,Masculino,36-45,2k-5k,Pastor,vestuário,Melo de Gomes,PB,11,19541.99,138632.79
trx_9726,2024-03-12 07:00:00,estab_2,Elo,débito,388.62,recusada,cli_262,Feminino,60+,2k-5k,Silva,farmácia,Brito,RO,3,8580.5,144724.24
trx_9727,2024-02-29 23:00:00,estab_36,Hipercard,crédito,490.68,aprovada,cli_432,Feminino,18-25,10k+,Fernandes,farmácia,Pires de Sampaio,BA,2,20172.61,129807.84
trx_9728,2024-08-21 21:00:00,estab_2,Hipercard,crédito,1345.53,aprovada,cli_446,Masculino,60+,5k-10k,Silva,farmácia,Brito,RO,8,12709.9,146069.77
trx_9729,2024-05-31 06:00:00,estab_39,Visa,débito,635.38,aprovada,cli_100,Masculino,36-45,10k+,Nunes - EI,mercado,Garcia,RJ,5,17441.92,145514.81
trx_9730,2024-08-11 23:00:00,estab_4,Visa,débito,888.48,recusada,cli_45,Feminino,60+,2k-5k,das Neves,eletrodomésticos,Sampaio,RO,8,15447.46,149643.07
trx_9731,2024-10-22 23:00:00,estab_27,Visa,crédito,164.49,aprovada,cli_239,Masculino,18-25,2k-5k,Fogaça Mendonça S.A.,mercado,Carvalho do Norte,DF,10,16694.75,136571.8
trx_9732,2024-06-24 16:00:00,estab_43,Visa,crédito,272.35,aprovada,cli_487,Feminino,26-35,5k-10k,Silva S/A,mercado,Cavalcanti dos Dourados,MS,6,10364.06,148356.92
trx_9733,2024-04-12 18:00:00,estab_13,Mastercard,débito,58.65,aprovada,cli_303,Feminino,60+,2k-5k,da Paz,mercado,Marques de Cirino,AP,4,13875.28,166419.27
trx_9734,2024-11-22 00:00:00,estab_38,Mastercard,crédito,639.43,aprovada,cli_101,Masculino,46-60,10k+,Oliveira,restaurante,Cunha,RJ,11,9725.42,135925.6
trx_9735,2024-06-20 20:00:00,estab_10,Hipercard,crédito,1483.44,aprovada,cli_152,Masculino,60+,5k-10k,da Luz,vestuário,Teixeira,TO,6,17641.43,124826.38
trx_9736,2024-02-10 05:00:00,estab_7,Mastercard,crédito,1311.44,aprovada,cli_42,Masculino,60+,5k-10k,Rocha - EI,farmácia,Costa,RN,2,17771.72,139675.53
trx_9737,2024-10-15 16:00:00,estab_36,Visa,débito,951.2,aprovada,cli_54,Masculino,46-60,5k-10k,Fernandes,farmácia,Pires de Sampaio,BA,10,21145.89,130759.04
trx_9738,2024-09-11 00:00:00,estab_7,Elo,débito,1292.34,recusada,cli_417,Masculino,60+,5k-10k,Rocha - EI,farmácia,Costa,RN,9,10834.72,140967.87
trx_9739,2024-09-13 13:00:00,estab_11,Hipercard,crédito,893.28,estornada,cli_320,Feminino,36-45,10k+,Cirino Cirino e Filhos,farmácia,Câmara do Campo,BA,9,11217.34,132931.78
trx_9740,2024-12-04 08:00:00,estab_14,Visa,crédito,556.31,aprovada,cli_155,Feminino,18-25,2k-5k,Moreira,vestuário,Aparecida,AL,12,16783.26,171814.7
trx_9741,2024-03-03 20:00:00,estab_18,Mastercard,débito,264.45,estornada,cli_296,Feminino,36-45,<2k,Rodrigues Guerra e Filhos,restaurante,Lopes,PB,3,20071.51,151357.89
trx_9742,2024-02-06 07:00:00,estab_47,Elo,débito,981.31,aprovada,cli_412,Masculino,60+,5k-10k,Pinto,eletrodomésticos,Alves,TO,2,11714.01,155388.02
trx_9743,2024-02-05 23:00:00,estab_45,Elo,crédito,293.61,aprovada,cli_415,Masculino,46-60,5k-10k,da Luz,restaurante,Vieira das Flores,PA,2,19572.4,155457.65
trx_9744,2024-05-07 07:00:00,estab_27,Mastercard,débito,629.06,aprovada,cli_452,Feminino,46-60,5k-10k,Fogaça Mendonça S.A.,mercado,Carvalho do Norte,DF,5,15958.57,137200.86
trx_9745,2024-08-01 21:00:00,estab_6,Visa,débito,1239.57,aprovada,cli_33,Feminino,46-60,2k-5k,Duarte,farmácia,Alves,AL,8,20264.95,141916.7
trx_9746,2024-04-21 18:00:00,estab_39,Elo,débito,198.2,recusada,cli_314,Masculino,36-45,5k-10k,Nunes - EI,mercado,Garcia,RJ,4,17554.2,145713.01
trx_9747,2024-08-07 22:00:00,estab_6,Elo,débito,197.89,recusada,cli_237,Masculino,18-25,10k+,Duarte,farmácia,Alves,AL,8,17025.35,142114.59
trx_9748,2024-08-15 00:00:00,estab_29,Mastercard,débito,340.48,aprovada,cli_444,Masculino,46-60,<2k,Pastor,vestuário,Melo de Gomes,PB,8,19569.54,138973.27
trx_9749,2024-01-26 13:00:00,estab_17,Elo,crédito,830.12,aprovada,cli_179,Masculino,60+,5k-10k,Rezende - ME,eletrodomésticos,Silveira de Cavalcanti,DF,1,18922.77,158519.71
trx_9750,2024-03-19 00:00:00,estab_23,Elo,crédito,381.33,aprovada,cli_318,Feminino,26-35,5k-10k,Souza,restaurante,da Cruz,AM,3,3657.0499999999997,146789.38
trx_9751,2024-11-17 19:00:00,estab_5,Elo,débito,757.28,recusada,cli_153,Feminino,36-45,5k-10k,Carvalho S.A.,mercado,Alves,AP,11,9681.94,143291.02
trx_9752,2024-10-26 13:00:00,estab_3,Hipercard,débito,456.46,aprovada,cli_204,Feminino,60+,<2k,Fogaça,eletrodomésticos,Azevedo do Norte,RO,10,19884.47,141829.2
trx_9753,2024-08-12 10:00:00,estab_2,Visa,débito,761.83,aprovada,cli_267,Masculino,26-35,<2k,Silva,farmácia,Brito,RO,8,15382.03,146831.6
trx_9754,2024-10-16 06:00:00,estab_48,Visa,débito,420.06,aprovada,cli_21,Feminino,46-60,2k-5k,Santos,mercado,Sousa,AP,10,9958.3,138356.07
trx_9755,2024-12-30 23:00:00,estab_46,Mastercard,crédito,1470.12,recusada,cli_456,Masculino,36-45,5k-10k,Caldeira,mercado,Pimenta dos Dourados,BA,12,17445.81,143866.08
trx_9756,2024-01-11 04:00:00,estab_5,Visa,crédito,741.61,aprovada,cli_311,Masculino,26-35,5k-10k,Carvalho S.A.,mercado,Alves,AP,1,14406.57,144032.63
trx_9757,2024-01-01 20:00:00,estab_25,Elo,débito,1116.75,aprovada,cli_5,Masculino,36-45,10k+,Cirino Duarte Ltda.,farmácia,Costela de Araújo,RS,1,15453.1,133833.78
trx_9758,2024-12-23 17:00:00,estab_43,Visa,débito,1052.32,aprovada,cli_35,Feminino,18-25,10k+,Silva S/A,mercado,Cavalcanti dos Dourados,MS,12,15485.33,149409.24
trx_9759,2024-08-28 07:00:00,estab_37,Hipercard,débito,738.39,aprovada,cli_125,Masculino,60+,2k-5k,Aparecida,eletrodomésticos,Andrade de Pires,PB,8,10355.87,156646.2
trx_9760,2024-05-26 11:00:00,estab_10,Elo,débito,362.1,aprovada,cli_457,Masculino,36-45,10k+,da Luz,vestuário,Teixeira,TO,5,20686.89,125188.48
trx_9761,2024-03-20 14:00:00,estab_28,Elo,débito,768.52,aprovada,cli_228,Masculino,26-35,10k+,Lopes da Luz e Filhos,vestuário,Pacheco,AL,3,12177.04,134129.3
trx_9762,2024-12-19 09:00:00,estab_19,Hipercard,crédito,1023.05,aprovada,cli_186,Masculino,36-45,2k-5k,Novais Leão S.A.,vestuário,Porto da Serra,AM,12,10678.58,136670.4
trx_9763,2024-09-02 02:00:00,estab_9,Hipercard,crédito,692.58,aprovada,cli_58,Masculino,60+,2k-5k,Machado,eletrodomésticos,da Costa,PA,9,14004.92,169895.36
trx_9764,2024-12-22 08:00:00,estab_25,Visa,débito,127.48,aprovada,cli_479,Feminino,18-25,<2k,Cirino Duarte Ltda.,farmácia,Costela de Araújo,RS,12,18609.33,133961.26
trx_9765,2024-12-02 12:00:00,estab_47,Visa,débito,31.88,aprovada,cli_67,Feminino,26-35,10k+,Pinto,eletrodomésticos,Alves,TO,12,14241.07,155419.9
trx_9766,2024-03-08 14:00:00,estab_26,Visa,crédito,495.18,aprovada,cli_307,Masculino,26-35,5k-10k,Oliveira,farmácia,Vasconcelos do Campo,AP,3,18816.53,130980.6
trx_9767,2024-06-28 18:00:00,estab_49,Hipercard,crédito,229.58,aprovada,cli_119,Feminino,46-60,2k-5k,Barbosa,vestuário,Ferreira da Serra,GO,6,8253.17,151892.76
trx_9768,2024-04-12 05:00:00,estab_13,Visa,crédito,1359.75,aprovada,cli_451,Feminino,36-45,2k-5k,da Paz,mercado,Marques de Cirino,AP,4,17349.96,167779.02
trx_9769,2024-03-24 23:00:00,estab_35,Mastercard,débito,267.87,aprovada,cli_332,Feminino,26-35,2k-5k,Rodrigues,eletrodomésticos,Cavalcanti de Cunha,TO,3,15207.460000000001,155121.6
trx_9770,2024-04-26 16:00:00,estab_11,Visa,crédito,594.45,aprovada,cli_335,Feminino,18-25,2k-5k,Cirino Cirino e Filhos,farmácia,Câmara do Campo,BA,4,19028.420000000002,133526.23
trx_9771,2024-10-08 08:00:00,estab_22,Hipercard,débito,1069.56,aprovada,cli_362,Masculino,26-35,10k+,Macedo da Cunha - EI,vestuário,Moraes,RR,10,11769.39,161849.12
trx_9772,2024-11-06 13:00:00,estab_20,Hipercard,débito,1224.06,aprovada,cli_434,Feminino,60+,2k-5k,Lima da Cunha S/A,mercado,da Cruz,RS,11,8059.889999999999,145708.0
trx_9773,2024-04-28 21:00:00,estab_7,Mastercard,crédito,719.18,aprovada,cli_497,Masculino,36-45,5k-10k,Rocha - EI,farmácia,Costa,RN,4,14120.380000000001,141687.05
trx_9774,2024-04-03 04:00:00,estab_38,Elo,débito,275.8,aprovada,cli_345,Feminino,26-35,2k-5k,Oliveira,restaurante,Cunha,RJ,4,10361.04,136201.4
trx_9775,2024-06-23 00:00:00,estab_8,Mastercard,crédito,409.99,aprovada,cli_352,Feminino,26-35,<2k,Dias - ME,farmácia,da Rocha do Amparo,PB,6,12770.310000000001,157616.36
trx_9776,2024-03-30 19:00:00,estab_23,Hipercard,débito,631.36,aprovada,cli_244,Masculino,46-60,10k+,Souza,restaurante,da Cruz,AM,3,12345.93,147420.74
trx_9777,2024-08-25 10:00:00,estab_30,Elo,crédito,550.07,estornada,cli_67,Feminino,26-35,10k+,Araújo - EI,farmácia,Dias de Gonçalves,MG,8,14791.14,156756.62
trx_9778,2024-10-11 13:00:00,estab_24,Mastercard,crédito,526.27,aprovada,cli_153,Feminino,36-45,5k-10k,da Cruz Mendes - ME,restaurante,Porto de da Cunha,TO,10,10208.210000000001,139371.46
trx_9779,2024-12-21 17:00:00,estab_16,Mastercard,crédito,202.12,aprovada,cli_328,Feminino,60+,<2k,Sales - EI,vestuário,Mendonça das Pedras,SE,12,9195.07,152625.54
trx_9780,2024-03-19 14:00:00,estab_41,Elo,crédito,1370.4,aprovada,cli_296,Feminino,36-45,<2k,Nascimento - ME,restaurante,Dias,SP,3,21441.91,143575.67
trx_9781,2024-09-26 15:00:00,estab_28,Mastercard,débito,49.49,aprovada,cli_202,Feminino,26-35,<2k,Lopes da Luz e Filhos,vestuário,Pacheco,AL,9,13197.55,134178.79
trx_9782,2024-12-30 10:00:00,estab_2,Elo,crédito,662.8,estornada,cli_132,Masculino,26-35,2k-5k,Silva,farmácia,Brito,RO,12,10139.4,147494.4
trx_9783,2024-06-06 02:00:00,estab_20,Visa,crédito,1470.58,aprovada,cli_436,Feminino,26-35,10k+,Lima da Cunha S/A,mercado,da Cruz,RS,6,21755.62,147178.58
trx_9784,2024-12-15 15:00:00,estab_7,Elo,crédito,991.29,aprovada,cli_421,Masculino,18-25,<2k,Rocha - EI,farmácia,Costa,RN,12,17519.79,142678.34
trx_9785,2024-05-02 12:00:00,estab_13,Mastercard,crédito,536.34,aprovada,cli_115,Masculino,26-35,<2k,da Paz,mercado,Marques de Cirino,AP,5,16280.64,168315.36
trx_9786,2024-05-25 10:00:00,estab_38,Visa,débito,223.42,recusada,cli_479,Feminino,18-25,<2k,Oliveira,restaurante,Cunha,RJ,5,18832.75,136424.82
trx_9787,2024-11-25 03:00:00,estab_15,Hipercard,crédito,1445.99,aprovada,cli_92,Feminino,36-45,10k+,Montenegro,mercado,Ribeiro dos Dourados,PA,11,15042.26,139746.96
trx_9788,2024-01-13 18:00:00,estab_17,Hipercard,débito,25.91,aprovada,cli_101,Masculino,46-60,10k+,Rezende - ME,eletrodomésticos,Silveira de Cavalcanti,DF,1,9751.33,158545.62
trx_9789,2024-05-08 03:00:00,estab_30,Hipercard,débito,1023.67,aprovada,cli_359,Feminino,18-25,10k+,Araújo - EI,farmácia,Dias de Gonçalves,MG,5,20073.67,157780.29
trx_9790,2024-03-10 00:00:00,estab_10,Mastercard,débito,1320.81,aprovada,cli_347,Feminino,26-35,5k-10k,da Luz,vestuário,Teixeira,TO,3,15776.3,126509.29
trx_9791,2024-10-28 20:00:00,estab_37,Visa,crédito,42.61,aprovada,cli_436,Feminino,26-35,10k+,Aparecida,eletrodomésticos,Andrade de Pires,PB,10,21798.23,156688.81
trx_9792,2024-10-02 11:00:00,estab_19,Elo,débito,1089.14,aprovada,cli_471,Feminino,46-60,5k-10k,Novais Leão S.A.,vestuário,Porto da Serra,AM,10,13251.39,137759.54
trx_9793,2024-09-20 10:00:00,estab_45,Hipercard,crédito,1498.26,aprovada,cli_439,Feminino,18-25,10k+,da Luz,restaurante,Vieira das Flores,PA,9,14646.67,156955.91
trx_9794,2024-04-22 04:00:00,estab_44,Hipercard,crédito,961.27,aprovada,cli_274,Masculino,26-35,<2k,Casa Grande Garcia - ME,mercado,Cavalcante,MA,4,14200.51,137380.45
trx_9795,2024-03-14 12:00:00,estab_3,Visa,crédito,624.95,aprovada,cli_117,Masculino,36-45,5k-10k,Fogaça,eletrodomésticos,Azevedo do Norte,RO,3,12836.5,142454.15
trx_9796,2024-01-12 11:00:00,estab_19,Visa,débito,1312.23,aprovada,cli_64,Masculino,18-25,10k+,Novais Leão S.A.,vestuário,Porto da Serra,AM,1,19257.48,139071.77
trx_9797,2024-08-07 15:00:00,estab_30,Visa,crédito,833.5,estornada,cli_68,Masculino,60+,2k-5k,Araújo - EI,farmácia,Dias de Gonçalves,MG,8,17486.71,158613.79
trx_9798,2024-11-01 11:00:00,estab_19,Mastercard,débito,1125.41,aprovada,cli_214,Masculino,46-60,5k-10k,Novais Leão S.A.,vestuário,Porto da Serra,AM,11,18451.7,140197.18
trx_9799,2024-07-28 09:00:00,estab_10,Visa,débito,883.73,aprovada,cli_308,Feminino,18-25,2k-5k,da Luz,vestuário,Teixeira,TO,7,13677.74,127393.02
trx_9800,2024-06-17 18:00:00,estab_49,Elo,débito,62.25,recusada,cli_146,Feminino,36-45,5k-10k,Barbosa,vestuário,Ferreira da Serra,GO,6,24443.27,151955.01
trx_9801,2024-12-02 16:00:00,estab_0,Elo,débito,323.65,aprovada,cli_65,Feminino,60+,2k-5k,da Cunha Santos Ltda.,vestuário,Vargas,TO,12,11351.89,160929.51
trx_9802,2024-05-24 04:00:00,estab_43,Hipercard,crédito,122.75,aprovada,cli_175,Feminino,46-60,<2k,Silva S/A,mercado,Cavalcanti dos Dourados,MS,5,10893.99,149531.99
trx_9803,2024-06-08 19:00:00,estab_17,Elo,crédito,164.5,aprovada,cli_65,Feminino,60+,2k-5k,Rezende - ME,eletrodomésticos,Silveira de Cavalcanti,DF,6,11516.39,158710.12
trx_9804,2024-06-27 06:00:00,estab_38,Visa,crédito,28.03,recusada,cli_200,Feminino,36-45,10k+,Oliveira,restaurante,Cunha,RJ,6,12851.46,136452.85
trx_9805,2024-03-17 20:00:00,estab_43,Elo,crédito,634.64,aprovada,cli_17,Feminino,36-45,2k-5k,Silva S/A,mercado,Cavalcanti dos Dourados,MS,3,20594.32,150166.63
trx_9806,2024-01-03 23:00:00,estab_32,Hipercard,crédito,272.08,aprovada,cli_335,Feminino,18-25,2k-5k,Monteiro Novais - EI,vestuário,Rios,BA,1,19300.5,143383.52
trx_9807,2024-11-03 18:00:00,estab_35,Mastercard,débito,1284.27,aprovada,cli_294,Feminino,60+,10k+,Rodrigues,eletrodomésticos,Cavalcanti de Cunha,TO,11,12460.300000000001,156405.87
trx_9808,2024-10-12 22:00:00,estab_17,Elo,débito,1126.31,aprovada,cli_126,Masculino,46-60,<2k,Rezende - ME,eletrodomésticos,Silveira de Cavalcanti,DF,10,13285.8,159836.43
trx_9809,2024-11-01 20:00:00,estab_46,Hipercard,débito,861.9,aprovada,cli_200,Feminino,36-45,10k+,Caldeira,mercado,Pimenta dos Dourados,BA,11,13713.36,144727.98
trx_9810,2024-11-14 03:00:00,estab_30,Hipercard,crédito,736.09,aprovada,cli_491,Masculino,60+,10k+,Araújo - EI,farmácia,Dias de Gonçalves,MG,11,15619.47,159349.88
trx_9811,2024-02-13 11:00:00,estab_34,Visa,débito,387.52,aprovada,cli_50,Masculino,36-45,5k-10k,Cavalcante,farmácia,Azevedo,MS,2,9013.83,124069.69
trx_9812,2024-05-06 18:00:00,estab_38,Hipercard,crédito,715.05,aprovada,cli_126,Masculino,46-60,<2k,Oliveira,restaurante,Cunha,RJ,5,14000.85,137167.9
trx_9813,2024-02-03 22:00:00,estab_37,Elo,débito,963.64,aprovada,cli_150,Feminino,46-60,10k+,Aparecida,eletrodomésticos,Andrade de Pires,PB,2,11515.86,157652.45
trx_9814,2024-08-22 06:00:00,estab_14,Hipercard,débito,1174.43,aprovada,cli_160,Feminino,36-45,10k+,Moreira,vestuário,Aparecida,AL,8,8352.44,172989.13
trx_9815,2024-11-01 12:00:00,estab_46,Hipercard,débito,127.11,aprovada,cli_187,Masculino,36-45,<2k,Caldeira,mercado,Pimenta dos Dourados,BA,11,12737.91,144855.09
trx_9816,2024-01-13 21:00:00,estab_5,Visa,crédito,1064.15,recusada,cli_229,Feminino,46-60,5k-10k,Carvalho S.A.,mercado,Alves,AP,1,22650.02,145096.78
